timestamp,RAD_fr_hip,RAD_fr_knee,RAD_fr_foot,RAD_br_hip,RAD_br_knee,RAD_br_foot,RAD_fl_hip,RAD_fl_knee,RAD_fl_foot,RAD_bl_hip,RAD_bl_knee,RAD_bl_foot,PWM_fr_hip,PWM_fr_knee,PWM_fr_foot,PWM_br_hip,PWM_br_knee,PWM_br_foot,PWM_fl_hip,PWM_fl_knee,PWM_fl_foot,PWM_bl_hip,PWM_bl_knee,PWM_bl_foot,VOLT_fr_hip,VOLT_fr_knee,VOLT_fr_foot,VOLT_br_hip,VOLT_br_knee,VOLT_br_foot,VOLT_fl_hip,VOLT_fl_knee,VOLT_fl_foot,VOLT_bl_hip,VOLT_bl_knee,VOLT_bl_foot
4.0689,-0.3716,0.5494,1.2403,0.1747,0.5218,1.0785,0.2106,-0.5300,-1.1170,-0.2677,-0.5396,-1.1690,1287,1955,2295,1755,1798,2202,1626,1209,874,1363,1223,842,1.0060,1.4840,1.8160,1.2880,1.3740,1.6880,1.2320,1.1260,0.6420,1.0080,0.8960,0.5920
4.0899,-0.3716,0.5494,1.2403,0.1747,0.5218,1.0785,0.2106,-0.5300,-1.1170,-0.2677,-0.5396,-1.1690,1287,1955,2295,1755,1798,2202,1626,1209,874,1363,1223,842,1.0060,1.4860,1.7800,1.2880,1.3740,1.6900,1.2320,1.0620,0.6420,1.0100,0.9040,0.5900
4.1110,-0.3716,0.5494,1.2403,0.1747,0.5218,1.0785,0.2106,-0.5300,-1.1170,-0.2677,-0.5396,-1.1690,1287,1955,2295,1755,1798,2202,1626,1209,874,1363,1223,842,1.0040,1.4860,1.7820,1.2880,1.3740,1.6900,1.2340,0.9400,0.6420,1.0120,0.9000,0.5860
4.1321,-0.3716,0.5494,1.2403,0.1747,0.5218,1.0785,0.2106,-0.5300,-1.1170,-0.2677,-0.5396,-1.1690,1287,1955,2295,1755,1798,2202,1626,1209,874,1363,1223,842,1.0020,1.5500,1.7840,1.2880,1.3740,1.7560,1.2380,0.9400,0.6420,1.0140,0.8940,0.5860
4.1537,-0.3937,0.5507,1.2523,0.1747,0.5218,1.0785,0.2291,-0.5335,-1.1351,-0.2482,-0.5367,-1.1524,1274,1956,2303,1755,1798,2202,1637,1207,863,1374,1225,852,1.0000,1.6100,1.7840,1.2880,1.3740,1.7360,1.2500,0.9400,0.6420,1.0160,0.9000,0.5880
4.1748,-0.3937,0.5507,1.2523,0.1747,0.5218,1.0785,0.2291,-0.5335,-1.1351,-0.2482,-0.5367,-1.1524,1274,1956,2303,1755,1798,2202,1637,1207,863,1374,1225,852,0.9980,1.4860,1.7860,1.2880,1.3760,1.6860,1.4760,0.9400,0.6420,1.0200,0.9060,0.5900
4.1960,-0.3937,0.5507,1.2523,0.1747,0.5218,1.0785,0.2291,-0.5335,-1.1351,-0.2482,-0.5367,-1.1524,1274,1956,2303,1755,1798,2202,1637,1207,863,1374,1225,852,0.9980,1.4860,1.7880,1.2880,1.3780,1.6840,1.2540,0.9400,0.6420,1.0520,0.9000,0.5920
4.2170,-0.3937,0.5507,1.2523,0.1747,0.5218,1.0785,0.2291,-0.5335,-1.1351,-0.2482,-0.5367,-1.1524,1274,1956,2303,1755,1798,2202,1637,1207,863,1374,1225,852,1.0140,1.4860,1.7900,1.2880,1.4040,1.6860,1.2500,0.9400,0.6420,1.0780,0.8960,0.5940
4.2381,-0.3937,0.5507,1.2523,0.1747,0.5218,1.0785,0.2291,-0.5335,-1.1351,-0.2482,-0.5367,-1.1524,1274,1956,2303,1755,1798,2202,1637,1207,863,1374,1225,852,1.0160,1.4860,1.7920,1.2880,1.4040,1.6860,1.2460,0.9400,0.6400,1.0260,0.8960,0.5940
4.2596,-0.4162,0.5517,1.2636,0.1747,0.5218,1.0785,0.2482,-0.5367,-1.1524,-0.2291,-0.5335,-1.1351,1261,1956,2310,1755,1798,2202,1648,1205,852,1385,1227,863,0.9900,1.4860,1.7920,1.2900,1.3740,1.6860,1.2480,0.9400,0.6380,1.0320,0.8960,0.5960
4.2808,-0.4162,0.5517,1.2636,0.1747,0.5218,1.0785,0.2482,-0.5367,-1.1524,-0.2291,-0.5335,-1.1351,1261,1956,2310,1755,1798,2202,1648,1205,852,1385,1227,863,0.9880,1.4860,1.7940,1.2900,1.3740,1.6860,1.2480,0.9400,0.6360,1.0320,0.8980,0.5980
4.3019,-0.4162,0.5517,1.2636,0.1747,0.5218,1.0785,0.2482,-0.5367,-1.1524,-0.2291,-0.5335,-1.1351,1261,1956,2310,1755,1798,2202,1648,1205,852,1385,1227,863,0.9840,1.4860,1.7940,1.2880,1.3740,1.6860,1.2500,0.9400,0.6400,1.0300,0.8980,0.5980
4.3232,-0.4162,0.5517,1.2636,0.1747,0.5218,1.0785,0.2482,-0.5367,-1.1524,-0.2291,-0.5335,-1.1351,1261,1956,2310,1755,1798,2202,1648,1205,852,1385,1227,863,0.9840,1.4860,1.7940,1.2920,1.3740,1.6880,1.2500,0.9400,0.7280,1.0300,0.8980,0.6000
4.3443,-0.4162,0.5517,1.2636,0.1747,0.5218,1.0785,0.2482,-0.5367,-1.1524,-0.2291,-0.5335,-1.1351,1261,1956,2310,1755,1798,2202,1648,1205,852,1385,1227,863,0.9820,1.4860,1.7960,1.2880,1.3740,1.6880,1.2520,0.9400,0.9180,1.0320,0.8980,0.6060
4.3659,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9800,1.4860,1.8000,1.2860,1.3740,1.6860,1.2540,0.9400,0.9320,1.0340,0.8980,0.7220
4.3869,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9780,1.4860,1.7960,1.2920,1.3740,1.6880,1.2560,0.9460,0.9380,1.0360,0.9000,0.6100
4.4081,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9740,1.4860,1.8120,1.2940,1.3760,1.6880,1.2580,0.9920,0.6320,1.0360,0.9000,0.6100
4.4293,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9740,1.4860,1.7900,1.2940,1.3780,1.6960,1.2620,1.1880,0.6280,1.0380,0.9000,0.6200
4.4504,-0.4391,0.5525,1.2741,0.2345,0.7283,1.2740,0.2677,-0.5396,-1.1690,-0.2106,-0.5300,-1.1170,1248,1957,2316,1791,1917,2320,1660,1203,842,1396,1229,874,0.9720,1.4880,1.8000,1.2940,1.3860,1.7080,1.2620,1.0560,0.6260,1.0420,0.9000,0.6200
4.4720,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9680,1.5300,1.8040,1.2980,1.4000,1.7360,1.2700,0.9460,0.6240,1.0420,0.9080,0.6140
4.4932,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9660,1.5860,1.8040,1.3020,1.4160,1.7800,1.2760,0.9380,0.6220,1.0440,0.9000,0.6160
4.5143,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9640,1.5660,1.8040,1.3080,1.4360,1.7620,1.2860,0.9380,0.6220,1.0480,0.9080,0.6160
4.5353,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9620,1.4860,1.8060,1.3140,1.4560,1.7720,1.4040,0.9380,0.6200,1.0520,0.9160,0.6180
4.5564,-0.4623,0.5532,1.2839,0.2992,0.8749,1.4036,0.2876,-0.5421,-1.1848,-0.1924,-0.5261,-1.0982,1235,1957,2322,1830,2001,2398,1672,1202,833,1407,1231,885,0.9660,1.4880,1.8080,1.3220,1.4760,1.7920,1.2740,0.9380,0.6160,1.1020,0.9020,0.6200
4.5780,-0.4860,0.5538,1.2930,0.3685,0.9572,1.4848,0.3079,-0.5443,-1.1998,-0.1747,-0.5218,-1.0785,1221,1957,2328,1872,2048,2448,1684,1201,824,1417,1234,897,0.9840,1.4860,1.8100,1.3300,1.5100,1.8040,1.2740,0.9380,0.6140,1.0540,0.9020,0.6220
4.5991,-0.4860,0.5538,1.2930,0.3685,0.9572,1.4848,0.3079,-0.5443,-1.1998,-0.1747,-0.5218,-1.0785,1221,1957,2328,1872,2048,2448,1684,1201,824,1417,1234,897,0.9560,1.4860,1.8100,1.3360,1.5000,1.8220,1.2760,0.9380,0.6120,1.0600,0.9020,0.6240
4.6202,-0.4860,0.5538,1.2930,0.3685,0.9572,1.4848,0.3079,-0.5443,-1.1998,-0.1747,-0.5218,-1.0785,1221,1957,2328,1872,2048,2448,1684,1201,824,1417,1234,897,0.9540,1.4860,1.8100,1.3460,1.5080,1.8340,1.2780,0.9380,0.6080,1.0620,0.9020,0.6260
4.6413,-0.4860,0.5538,1.2930,0.3685,0.9572,1.4848,0.3079,-0.5443,-1.1998,-0.1747,-0.5218,-1.0785,1221,1957,2328,1872,2048,2448,1684,1201,824,1417,1234,897,0.9520,1.4860,1.8120,1.3520,1.5200,1.8440,1.2800,0.9360,0.6080,1.0580,0.9020,0.6260
4.6623,-0.4860,0.5538,1.2930,0.3685,0.9572,1.4848,0.3079,-0.5443,-1.1998,-0.1747,-0.5218,-1.0785,1221,1957,2328,1872,2048,2448,1684,1201,824,1417,1234,897,0.9500,1.4860,1.8120,1.3960,1.5280,1.8520,1.2820,0.9360,0.6200,1.0580,0.9020,0.6280
4.6839,-0.5100,0.5542,1.3013,0.4424,0.9686,1.5254,0.3287,-0.5463,-1.2140,-0.1747,-0.5218,-1.0785,1207,1958,2333,1917,2055,2472,1696,1200,815,1417,1234,897,0.9480,1.4860,1.8140,1.3600,1.5360,1.8580,1.2840,0.9360,0.8400,1.0600,0.9020,0.6300
4.7049,-0.5100,0.5542,1.3013,0.4424,0.9686,1.5254,0.3287,-0.5463,-1.2140,-0.1747,-0.5218,-1.0785,1207,1958,2333,1917,2055,2472,1696,1200,815,1417,1234,897,0.9460,1.4880,1.8160,1.3640,1.5440,1.8660,1.2860,0.9360,0.8900,1.0600,0.9040,0.6700
4.7260,-0.5100,0.5542,1.3013,0.4424,0.9686,1.5254,0.3287,-0.5463,-1.2140,-0.1747,-0.5218,-1.0785,1207,1958,2333,1917,2055,2472,1696,1200,815,1417,1234,897,0.9420,1.4880,1.8180,1.3680,1.5540,1.8740,1.2880,0.9360,0.6100,1.0620,0.9040,0.6360
4.7472,-0.5100,0.5542,1.3013,0.4424,0.9686,1.5254,0.3287,-0.5463,-1.2140,-0.1747,-0.5218,-1.0785,1207,1958,2333,1917,2055,2472,1696,1200,815,1417,1234,897,0.9400,1.4880,1.8320,1.3760,1.5600,1.8820,1.2900,0.9420,0.6000,1.0640,0.9040,0.6380
4.7683,-0.5100,0.5542,1.3013,0.4424,0.9686,1.5254,0.3287,-0.5463,-1.2140,-0.1747,-0.5218,-1.0785,1207,1958,2333,1917,2055,2472,1696,1200,815,1417,1234,897,0.9380,1.4880,1.8680,1.3860,1.5640,1.8860,1.2920,1.0260,0.6000,1.0640,0.9040,0.6420
4.7899,-0.5343,0.5545,1.3089,0.5204,0.9040,1.5230,0.3500,-0.5480,-1.2276,-0.1747,-0.5218,-1.0785,1193,1958,2338,1964,2017,2471,1709,1199,807,1417,1234,897,0.9360,1.4880,1.8140,1.3940,1.5680,1.8940,1.2940,1.1240,0.5980,1.0640,0.9060,0.6460
4.8110,-0.5343,0.5545,1.3089,0.5204,0.9040,1.5230,0.3500,-0.5480,-1.2276,-0.1747,-0.5218,-1.0785,1193,1958,2338,1964,2017,2471,1709,1199,807,1417,1234,897,0.9340,1.4900,1.8180,1.4000,1.5720,1.8960,1.2960,0.9400,0.5960,1.0660,1.0880,0.6360
4.8321,-0.5343,0.5545,1.3089,0.5204,0.9040,1.5230,0.3500,-0.5480,-1.2276,-0.1747,-0.5218,-1.0785,1193,1958,2338,1964,2017,2471,1709,1199,807,1417,1234,897,0.9320,1.5420,1.8180,1.4060,1.5720,1.8920,1.3000,0.9360,0.5940,1.0660,0.9040,0.6360
4.8532,-0.5343,0.5545,1.3089,0.5204,0.9040,1.5230,0.3500,-0.5480,-1.2276,-0.1747,-0.5218,-1.0785,1193,1958,2338,1964,2017,2471,1709,1199,807,1417,1234,897,0.9280,1.5700,1.8180,1.4160,1.5720,1.9360,1.3060,0.9340,0.5920,1.0660,0.9040,0.6360
4.8743,-0.5343,0.5545,1.3089,0.5204,0.9040,1.5230,0.3500,-0.5480,-1.2276,-0.1747,-0.5218,-1.0785,1193,1958,2338,1964,2017,2471,1709,1199,807,1417,1234,897,0.9260,1.5160,1.8200,1.4240,1.5680,1.9060,1.4620,0.9340,0.5900,1.0680,0.9100,0.6360
4.8958,-0.5589,0.5548,1.3157,0.6018,0.7635,1.4667,0.3716,-0.5494,-1.2403,-0.1747,-0.5218,-1.0785,1179,1958,2342,2013,1937,2437,1722,1198,799,1417,1234,897,0.9260,1.4880,1.8220,1.4300,1.5680,1.8980,1.3580,0.9340,0.5900,1.0680,0.9060,0.6360
4.9170,-0.5589,0.5548,1.3157,0.6018,0.7635,1.4667,0.3716,-0.5494,-1.2403,-0.1747,-0.5218,-1.0785,1179,1958,2342,2013,1937,2437,1722,1198,799,1417,1234,897,0.9400,1.4880,1.8220,1.4400,1.5700,1.8980,1.3060,0.9340,0.5880,1.0660,0.9040,0.6360
4.9381,-0.5589,0.5548,1.3157,0.6018,0.7635,1.4667,0.3716,-0.5494,-1.2403,-0.1747,-0.5218,-1.0785,1179,1958,2342,2013,1937,2437,1722,1198,799,1417,1234,897,0.9220,1.4880,1.8240,1.4480,1.5960,1.9000,1.3080,0.9340,0.5860,1.0680,0.9040,0.6360
4.9592,-0.5589,0.5548,1.3157,0.6018,0.7635,1.4667,0.3716,-0.5494,-1.2403,-0.1747,-0.5218,-1.0785,1179,1958,2342,2013,1937,2437,1722,1198,799,1417,1234,897,0.9160,1.4880,1.8240,1.4560,1.5440,1.8980,1.3120,0.9340,0.5840,1.0720,0.9040,0.6360
4.9803,-0.5589,0.5548,1.3157,0.6018,0.7635,1.4667,0.3716,-0.5494,-1.2403,-0.1747,-0.5218,-1.0785,1179,1958,2342,2013,1937,2437,1722,1198,799,1417,1234,897,0.9140,1.4880,1.8260,1.4660,1.5320,1.8980,1.3140,0.9340,0.5840,1.0700,0.9040,0.6360
5.0018,-0.5838,0.5549,1.3218,0.6857,0.5552,1.3389,0.3937,-0.5507,-1.2523,-0.1747,-0.5218,-1.0785,1165,1958,2346,2064,1818,2359,1735,1197,792,1417,1234,897,0.9100,1.4880,1.8260,1.4720,1.5220,1.8940,1.3160,0.9340,0.5820,1.0660,0.9040,0.6360
5.0229,-0.5838,0.5549,1.3218,0.6857,0.5552,1.3389,0.3937,-0.5507,-1.2523,-0.1747,-0.5218,-1.0785,1165,1958,2346,2064,1818,2359,1735,1197,792,1417,1234,897,0.9080,1.4880,1.8260,1.4860,1.5120,1.8920,1.3180,0.9320,0.6360,1.0660,0.9040,0.6360
5.0445,-0.5838,0.5549,1.3218,0.6857,0.5552,1.3389,0.3937,-0.5507,-1.2523,-0.1747,-0.5218,-1.0785,1165,1958,2346,2064,1818,2359,1735,1197,792,1417,1234,897,0.9080,1.4880,1.8280,1.4820,1.5020,1.8840,1.3180,0.9320,0.8780,1.0660,0.9040,0.6360
5.0655,-0.5838,0.5549,1.3218,0.6857,0.5552,1.3389,0.3937,-0.5507,-1.2523,-0.1747,-0.5218,-1.0785,1165,1958,2346,2064,1818,2359,1735,1197,792,1417,1234,897,0.9060,1.4880,1.8300,1.4920,1.4900,1.8740,1.3200,0.9320,0.7240,1.0660,0.9040,0.6360
5.0867,-0.5838,0.5549,1.3218,0.6857,0.5552,1.3389,0.3937,-0.5507,-1.2523,-0.1747,-0.5218,-1.0785,1165,1958,2346,2064,1818,2359,1735,1197,792,1417,1234,897,0.9020,1.4880,1.8320,1.4980,1.4740,1.8660,1.3220,0.9360,0.5800,1.0660,0.9040,0.6420
5.1083,-0.6090,0.5550,1.3272,0.6857,0.5552,1.3389,0.4162,-0.5517,-1.2636,-0.1747,-0.5218,-1.0785,1151,1958,2349,2064,1818,2359,1749,1196,785,1417,1234,897,0.9000,1.4880,1.8700,1.5060,1.4580,1.8560,1.3240,1.0200,0.5780,1.0660,0.9040,0.6420
5.1294,-0.6090,0.5550,1.3272,0.6857,0.5552,1.3389,0.4162,-0.5517,-1.2636,-0.1747,-0.5218,-1.0785,1151,1958,2349,2064,1818,2359,1749,1196,785,1417,1234,897,0.9000,1.4880,1.8260,1.5120,1.4380,1.8460,1.3260,1.1440,0.5760,1.0660,0.9060,0.6500
5.1505,-0.6090,0.5550,1.3272,0.6857,0.5552,1.3389,0.4162,-0.5517,-1.2636,-0.1747,-0.5218,-1.0785,1151,1958,2349,2064,1818,2359,1749,1196,785,1417,1234,897,0.8960,1.4900,1.8280,1.5160,1.4160,1.8340,1.3300,0.9760,0.5760,1.0660,0.9060,0.6400
5.1717,-0.6090,0.5550,1.3272,0.6857,0.5552,1.3389,0.4162,-0.5517,-1.2636,-0.1747,-0.5218,-1.0785,1151,1958,2349,2064,1818,2359,1749,1196,785,1417,1234,897,0.8920,1.5040,1.8300,1.5200,1.4040,1.8360,1.3340,0.9300,0.5720,1.0660,1.1320,0.6360
5.1928,-0.6090,0.5550,1.3272,0.6857,0.5552,1.3389,0.4162,-0.5517,-1.2636,-0.1747,-0.5218,-1.0785,1151,1958,2349,2064,1818,2359,1749,1196,785,1417,1234,897,0.8900,1.6100,1.8320,1.5240,1.3980,1.8960,1.3360,0.9300,0.5720,1.0660,0.9040,0.6360
5.2143,-0.6344,0.5551,1.3318,0.6857,0.5552,1.3389,0.4391,-0.5525,-1.2741,-0.2345,-0.7283,-1.2740,1136,1958,2352,2064,1818,2359,1762,1196,779,1382,1109,779,0.8880,1.5100,1.8320,1.5260,1.3920,1.8120,1.4840,0.9300,0.5700,1.0660,0.9160,0.6360
5.2355,-0.6344,0.5551,1.3318,0.6857,0.5552,1.3389,0.4391,-0.5525,-1.2741,-0.2345,-0.7283,-1.2740,1136,1958,2352,2064,1818,2359,1762,1196,779,1382,1109,779,0.8880,1.4860,1.8320,1.5260,1.3920,1.8100,1.5260,0.9300,0.5700,1.0700,0.9380,0.6360
5.2566,-0.6344,0.5551,1.3318,0.6857,0.5552,1.3389,0.4391,-0.5525,-1.2741,-0.2345,-0.7283,-1.2740,1136,1958,2352,2064,1818,2359,1762,1196,779,1382,1109,779,0.8940,1.4880,1.8340,1.5260,1.4040,1.8120,1.3940,0.9300,0.5700,1.1080,1.1460,0.6300
5.2777,-0.6344,0.5551,1.3318,0.6857,0.5552,1.3389,0.4391,-0.5525,-1.2741,-0.2345,-0.7283,-1.2740,1136,1958,2352,2064,1818,2359,1762,1196,779,1382,1109,779,0.9080,1.4880,1.8340,1.5280,1.4240,1.8120,1.3460,0.9300,0.5700,1.0900,1.1500,0.6200
5.2988,-0.6344,0.5551,1.3318,0.6857,0.5552,1.3389,0.4391,-0.5525,-1.2741,-0.2345,-0.7283,-1.2740,1136,1958,2352,2064,1818,2359,1762,1196,779,1382,1109,779,0.8800,1.4880,1.8360,1.5260,1.3920,1.8120,1.3520,0.9300,0.5700,1.0620,0.9840,0.6060
5.3204,-0.6600,0.5551,1.3357,0.6857,0.5552,1.3389,0.4623,-0.5532,-1.2839,-0.2992,-0.8749,-1.4036,1121,1958,2354,2064,1818,2359,1776,1195,773,1344,1020,701,0.8740,1.4880,1.8360,1.5300,1.3860,1.8120,1.3480,0.9300,0.5680,1.0600,0.8660,0.5880
5.3415,-0.6600,0.5551,1.3357,0.6857,0.5552,1.3389,0.4623,-0.5532,-1.2839,-0.2992,-0.8749,-1.4036,1121,1958,2354,2064,1818,2359,1776,1195,773,1344,1020,701,0.8740,1.4880,1.8360,1.5440,1.3880,1.8120,1.3500,0.9300,0.5740,1.0500,0.8520,0.5700
5.3626,-0.6600,0.5551,1.3357,0.6857,0.5552,1.3389,0.4623,-0.5532,-1.2839,-0.2992,-0.8749,-1.4036,1121,1958,2354,2064,1818,2359,1776,1195,773,1344,1020,701,0.8720,1.4880,1.8360,1.5340,1.3880,1.8120,1.3520,0.9300,0.5880,1.0460,0.8360,0.5520
5.3837,-0.6600,0.5551,1.3357,0.6857,0.5552,1.3389,0.4623,-0.5532,-1.2839,-0.2992,-0.8749,-1.4036,1121,1958,2354,2064,1818,2359,1776,1195,773,1344,1020,701,0.8700,1.4880,1.8360,1.5320,1.3880,1.8120,1.3540,0.9300,0.7700,1.0420,0.8220,0.5400
5.4048,-0.6600,0.5551,1.3357,0.6857,0.5552,1.3389,0.4623,-0.5532,-1.2839,-0.2992,-0.8749,-1.4036,1121,1958,2354,2064,1818,2359,1776,1195,773,1344,1020,701,0.8680,1.4880,1.8380,1.5260,1.3880,1.8140,1.3560,0.9300,0.8720,1.0360,0.8080,0.5220
5.4264,-0.6857,0.5552,1.3389,0.6857,0.5552,1.3389,0.4860,-0.5538,-1.2930,-0.3685,-0.9572,-1.4848,1107,1958,2356,2064,1818,2359,1790,1195,767,1304,971,651,0.8640,1.4880,1.8400,1.5280,1.3880,1.8120,1.3600,0.9340,0.6660,1.0280,0.7920,0.5120
5.4476,-0.6857,0.5552,1.3389,0.6857,0.5552,1.3389,0.4860,-0.5538,-1.2930,-0.3685,-0.9572,-1.4848,1107,1958,2356,2064,1818,2359,1790,1195,767,1304,971,651,0.8620,1.4880,1.8700,1.5280,1.3880,1.8120,1.3620,0.9420,0.5620,1.0220,0.7780,0.5040
5.4687,-0.6857,0.5552,1.3389,0.6857,0.5552,1.3389,0.4860,-0.5538,-1.2930,-0.3685,-0.9572,-1.4848,1107,1958,2356,2064,1818,2359,1790,1195,767,1304,971,651,0.8600,1.4880,1.8400,1.5280,1.3880,1.8120,1.3640,1.0980,0.5620,1.0160,0.7660,0.5020
5.4898,-0.6857,0.5552,1.3389,0.6857,0.5552,1.3389,0.4860,-0.5538,-1.2930,-0.3685,-0.9572,-1.4848,1107,1958,2356,2064,1818,2359,1790,1195,767,1304,971,651,0.8580,1.4900,1.8380,1.5280,1.3880,1.8160,1.3660,1.1300,0.5600,1.0100,0.7700,0.4880
5.5109,-0.6857,0.5552,1.3389,0.6857,0.5552,1.3389,0.4860,-0.5538,-1.2930,-0.3685,-0.9572,-1.4848,1107,1958,2356,2064,1818,2359,1790,1195,767,1304,971,651,0.8540,1.4920,1.8380,1.5280,1.3880,1.8160,1.3680,0.9340,0.5580,1.0040,0.8920,0.4680
5.5325,-0.6857,0.5552,1.3389,0.6857,0.5552,1.3389,0.5100,-0.5542,-1.3013,-0.4424,-0.9686,-1.5254,1107,1958,2356,2064,1818,2359,1805,1195,762,1260,964,627,0.8520,1.5580,1.8380,1.5280,1.3880,1.8100,1.3780,0.9300,0.5560,0.9960,0.8440,0.4580
5.5537,-0.6857,0.5552,1.3389,0.6857,0.5552,1.3389,0.5100,-0.5542,-1.3013,-0.4424,-0.9686,-1.5254,1107,1958,2356,2064,1818,2359,1805,1195,762,1260,964,627,0.8500,1.6620,1.8380,1.5280,1.3880,1.8160,1.4240,0.9300,0.5560,0.9880,0.7260,0.4520
5.5747,-0.6857,0.5552,1.3389,0.6857,0.5552,1.3389,0.5100,-0.5542,-1.3013,-0.4424,-0.9686,-1.5254,1107,1958,2356,2064,1818,2359,1805,1195,762,1260,964,627,0.8480,1.4900,1.8380,1.5280,1.3900,1.8120,1.3940,0.9300,0.5540,0.9820,0.7260,0.4460
5.5958,-0.6857,0.5552,1.3389,0.6857,0.5552,1.3389,0.5100,-0.5542,-1.3013,-0.4424,-0.9686,-1.5254,1107,1958,2356,2064,1818,2359,1805,1195,762,1260,964,627,0.8480,1.4880,1.8380,1.5280,1.3920,1.8120,1.4620,0.9300,0.5540,0.9920,0.7080,0.4420
5.6169,-0.6857,0.5552,1.3389,0.6857,0.5552,1.3389,0.5100,-0.5542,-1.3013,-0.4424,-0.9686,-1.5254,1107,1958,2356,2064,1818,2359,1805,1195,762,1260,964,627,0.8460,1.4880,1.8400,1.5280,1.4180,1.8120,1.3780,0.9300,0.5520,1.0140,0.7040,0.4380
5.6386,-0.6857,0.5552,1.3389,0.6600,0.5551,1.3357,0.5343,-0.5545,-1.3089,-0.5204,-0.9040,-1.5230,1107,1958,2356,2049,1818,2357,1819,1195,758,1215,1003,628,0.8480,1.4880,1.8380,1.5280,1.4020,1.8120,1.3800,0.9300,0.5520,0.9640,0.7000,0.4340
5.6597,-0.6857,0.5552,1.3389,0.6600,0.5551,1.3357,0.5343,-0.5545,-1.3089,-0.5204,-0.9040,-1.5230,1107,1958,2356,2049,1818,2357,1819,1195,758,1215,1003,628,0.8440,1.4880,1.8380,1.5300,1.3900,1.8120,1.3840,0.9300,0.5500,0.9600,0.6960,0.4320
5.6808,-0.6857,0.5552,1.3389,0.6600,0.5551,1.3357,0.5343,-0.5545,-1.3089,-0.5204,-0.9040,-1.5230,1107,1958,2356,2049,1818,2357,1819,1195,758,1215,1003,628,0.8440,1.4880,1.8380,1.5300,1.3900,1.8120,1.3860,0.9300,0.5500,0.9520,0.6960,0.4320
5.7019,-0.6857,0.5552,1.3389,0.6600,0.5551,1.3357,0.5343,-0.5545,-1.3089,-0.5204,-0.9040,-1.5230,1107,1958,2356,2049,1818,2357,1819,1195,758,1215,1003,628,0.8440,1.4880,1.8400,1.5540,1.3880,1.8120,1.3880,0.9300,0.5620,0.9440,0.6960,0.4320
5.7231,-0.6857,0.5552,1.3389,0.6600,0.5551,1.3357,0.5343,-0.5545,-1.3089,-0.5204,-0.9040,-1.5230,1107,1958,2356,2049,1818,2357,1819,1195,758,1215,1003,628,0.8440,1.4880,1.8400,1.5700,1.3900,1.8120,1.3900,0.9320,0.6360,0.9380,0.7020,0.4300
5.7446,-0.6857,0.5552,1.3389,0.6344,0.5551,1.3318,0.5589,-0.5548,-1.3157,-0.6018,-0.7635,-1.4667,1107,1958,2356,2033,1818,2355,1834,1195,754,1167,1088,662,0.8440,1.4880,1.8420,1.5200,1.3900,1.8120,1.3920,0.9300,0.7700,0.9340,0.7060,0.4720
5.7660,-0.6857,0.5552,1.3389,0.6344,0.5551,1.3318,0.5589,-0.5548,-1.3157,-0.6018,-0.7635,-1.4667,1107,1958,2356,2033,1818,2355,1834,1195,754,1167,1088,662,0.8440,1.4880,1.8420,1.5180,1.3900,1.8120,1.3940,0.9360,0.5660,0.9260,0.7080,0.5060
5.7871,-0.6857,0.5552,1.3389,0.6344,0.5551,1.3318,0.5589,-0.5548,-1.3157,-0.6018,-0.7635,-1.4667,1107,1958,2356,2033,1818,2355,1834,1195,754,1167,1088,662,0.8440,1.4880,1.8400,1.5160,1.3900,1.8120,1.3960,0.9400,0.5480,0.9180,0.7160,0.4340
